Delta,Power,t,x,y,z,vx,vy,vz
-5.000000000,0.020000000,0.000242,0.002416341,0.000022559,0.000057802,9.984818861,0.356325162,0.401870702
-5.000000000,0.020000000,0.000243,0.002426326,0.000022915,0.000058204,9.984818861,0.356393525,0.402522405
-5.000000000,0.020000000,0.000244,0.002436311,0.000023271,0.000058606,9.984818861,0.356461120,0.403167140
-5.000000000,0.020000000,0.000245,0.002446296,0.000023628,0.000059010,9.984818861,0.356527947,0.403804953
-5.000000000,0.020000000,0.000246,0.002456281,0.000023984,0.000059413,9.984818861,0.356594007,0.404435892
-5.000000000,0.020000000,0.000247,0.002466265,0.000024341,0.000059818,9.984818861,0.356659300,0.405060002
-5.000000000,0.020000000,0.000248,0.002476250,0.000024698,0.000060223,9.984818861,0.356723829,0.405677330
-5.000000000,0.020000000,0.000249,0.002486235,0.000025054,0.000060629,9.984818861,0.356787595,0.406287922
-5.000000000,0.020000000,0.000250,0.002496220,0.000025411,0.000061035,9.984818861,0.356850601,0.406891826
-5.000000000,0.020000000,0.000251,0.002506205,0.000025768,0.000061442,9.984818861,0.356912848,0.407489088
-5.000000000,0.020000000,0.000252,0.002516190,0.000026125,0.000061849,9.984818861,0.356974339,0.408079755
-5.000000000,0.020000000,0.000253,0.002526174,0.000026482,0.000062257,9.984818861,0.357035077,0.408663873
-5.000000000,0.020000000,0.000254,0.002536159,0.000026839,0.000062666,9.984818861,0.357095066,0.409241490
-5.000000000,0.020000000,0.000255,0.002546144,0.000027196,0.000063075,9.984818861,0.357154307,0.409812654
-5.000000000,0.020000000,0.000256,0.002556129,0.000027553,0.000063485,9.984818861,0.357212806,0.410377409
-5.000000000,0.020000000,0.000257,0.002566114,0.000027910,0.000063895,9.984818861,0.357270565,0.410935805
-5.000000000,0.020000000,0.000258,0.002576098,0.000028268,0.000064306,9.984818861,0.357327587,0.411487888
-5.000000000,0.020000000,0.000259,0.002586083,0.000028625,0.000064718,9.984818861,0.357383878,0.412033705
-5.000000000,0.020000000,0.000260,0.002596068,0.000028982,0.000065130,9.984818861,0.357439440,0.412573304
-5.000000000,0.020000000,0.000261,0.002606053,0.000029340,0.000065542,9.984818861,0.357494277,0.413106731
-5.000000000,0.020000000,0.000262,0.002616038,0.000029697,0.000065956,9.984818861,0.357548395,0.413634033
-5.000000000,0.020000000,0.000263,0.002626023,0.000030055,0.000066369,9.984818861,0.357601797,0.414155259
-5.000000000,0.020000000,0.000264,0.002636007,0.000030412,0.000066783,9.984818861,0.357654488,0.414670455
-5.000000000,0.020000000,0.000265,0.002645992,0.000030770,0.000067198,9.984818861,0.357706471,0.415179668
-5.000000000,0.020000000,0.000266,0.002655977,0.000031128,0.000067613,9.984818861,0.357757752,0.415682946
-5.000000000,0.020000000,0.000267,0.002665962,0.000031485,0.000068029,9.984818861,0.357808335,0.416180335
-5.000000000,0.020000000,0.000268,0.002675947,0.000031843,0.000068445,9.984818861,0.357858225,0.416671883
-5.000000000,0.020000000,0.000269,0.002685931,0.000032201,0.000068862,9.984818861,0.357907426,0.417157636
-5.000000000,0.020000000,0.000270,0.002695916,0.000032559,0.000069279,9.984818861,0.357955943,0.417637642
-5.000000000,0.020000000,0.000271,0.002705901,0.000032917,0.000069697,9.984818861,0.358003781,0.418111948
-5.000000000,0.020000000,0.000272,0.002715886,0.000033275,0.000070115,9.984818861,0.358050945,0.418580600
-5.000000000,0.020000000,0.000273,0.002725871,0.000033633,0.000070533,9.984818861,0.358097440,0.419043646
-5.000000000,0.020000000,0.000274,0.002735856,0.000033991,0.000070952,9.984818861,0.358143270,0.419501132
-5.000000000,0.020000000,0.000275,0.002745840,0.000034349,0.000071372,9.984818861,0.358188441,0.419953105
-5.000000000,0.020000000,0.000276,0.002755825,0.000034707,0.000071792,9.984818861,0.358232958,0.420399611
-5.000000000,0.020000000,0.000277,0.002765810,0.000035066,0.000072212,9.984818861,0.358276825,0.420840698
-5.000000000,0.020000000,0.000278,0.002775795,0.000035424,0.000072633,9.984818861,0.358320048,0.421276410
-5.000000000,0.020000000,0.000279,0.002785780,0.000035782,0.000073054,9.984818861,0.358362632,0.421706796
-5.000000000,0.020000000,0.000280,0.002795764,0.000036141,0.000073476,9.984818861,0.358404581,0.422131901
-5.000000000,0.020000000,0.000281,0.002805749,0.000036499,0.000073898,9.984818861,0.358445901,0.422551771
-5.000000000,0.020000000,0.000282,0.002815734,0.000036858,0.000074321,9.984818861,0.358486598,0.422966453
-5.000000000,0.020000000,0.000283,0.002825719,0.000037216,0.000074744,9.984818861,0.358526675,0.423375991
-5.000000000,0.020000000,0.000284,0.002835704,0.000037575,0.000075167,9.984818861,0.358566139,0.423780433
-5.000000000,0.020000000,0.000285,0.002845689,0.000037933,0.000075591,9.984818861,0.358604994,0.424179824
-5.000000000,0.020000000,0.000286,0.002855673,0.000038292,0.000076015,9.984818861,0.358643246,0.424574210
-5.000000000,0.020000000,0.000287,0.002865658,0.000038650,0.000076440,9.984818861,0.358680899,0.424963635
-5.000000000,0.020000000,0.000288,0.002875643,0.000039009,0.000076864,9.984818861,0.358717960,0.425348145
-5.000000000,0.020000000,0.000289,0.002885628,0.000039368,0.000077290,9.984818861,0.358754433,0.425727786
-5.000000000,0.020000000,0.000290,0.002895613,0.000039726,0.000077716,9.984818861,0.358790322,0.426102602
-5.000000000,0.020000000,0.000291,0.002905598,0.000040085,0.000078142,9.984818861,0.358825635,0.426472639
-5.000000000,0.020000000,0.000292,0.002915582,0.000040444,0.000078568,9.984818861,0.358860375,0.426837941
-5.000000000,0.020000000,0.000293,0.002925567,0.000040803,0.000078995,9.984818861,0.358894547,0.427198552
-5.000000000,0.020000000,0.000294,0.002935552,0.000041162,0.000079422,9.984818861,0.358928158,0.427554518
-5.000000000,0.020000000,0.000295,0.002945537,0.000041521,0.000079850,9.984818861,0.358961211,0.427905881
-5.000000000,0.020000000,0.000296,0.002955522,0.000041880,0.000080278,9.984818861,0.358993713,0.428252688
-5.000000000,0.020000000,0.000297,0.002965506,0.000042239,0.000080706,9.984818861,0.359025668,0.428594980
-5.000000000,0.020000000,0.000298,0.002975491,0.000042598,0.000081134,9.984818861,0.359057081,0.428932803
-5.000000000,0.020000000,0.000299,0.002985476,0.000042957,0.000081563,9.984818861,0.359087958,0.429266200
-5.000000000,0.020000000,0.000300,0.002995461,0.000043316,0.000081993,9.984818861,0.359118303,0.429595214
-5.000000000,0.020000000,0.000301,0.003005446,0.000043675,0.000082422,9.984818861,0.359148122,0.429919888
-5.000000000,0.020000000,0.000302,0.003015431,0.000044034,0.000082852,9.984818861,0.359177420,0.430240265
-5.000000000,0.020000000,0.000303,0.003025415,0.000044393,0.000083282,9.984818861,0.359206202,0.430556389
-5.000000000,0.020000000,0.000304,0.003035400,0.000044753,0.000083713,9.984818861,0.359234472,0.430868301
-5.000000000,0.020000000,0.000305,0.003045385,0.000045112,0.000084144,9.984818861,0.359262236,0.431176045
-5.000000000,0.020000000,0.000306,0.003055370,0.000045471,0.000084575,9.984818861,0.359289500,0.431479662
-5.000000000,0.020000000,0.000307,0.003065355,0.000045830,0.000085007,9.984818861,0.359316267,0.431779195
-5.000000000,0.020000000,0.000308,0.003075339,0.000046190,0.000085438,9.984818861,0.359342542,0.432074685
-5.000000000,0.020000000,0.000309,0.003085324,0.000046549,0.000085870,9.984818861,0.359368332,0.432366174
-5.000000000,0.020000000,0.000310,0.003095309,0.000046908,0.000086303,9.984818861,0.359393640,0.432653704
-5.000000000,0.020000000,0.000311,0.003105294,0.000047268,0.000086735,9.984818861,0.359418472,0.432937315
-5.000000000,0.020000000,0.000312,0.003115279,0.000047627,0.000087168,9.984818861,0.359442832,0.433217049
-5.000000000,0.020000000,0.000313,0.003125264,0.000047987,0.000087602,9.984818861,0.359466726,0.433492947
-5.000000000,0.020000000,0.000314,0.003135248,0.000048346,0.000088035,9.984818861,0.359490158,0.433765048
-5.000000000,0.020000000,0.000315,0.003145233,0.000048706,0.000088469,9.984818861,0.359513133,0.434033394
-5.000000000,0.020000000,0.000316,0.003155218,0.000049065,0.000088903,9.984818861,0.359535656,0.434298024
-5.000000000,0.020000000,0.000317,0.003165203,0.000049425,0.000089337,9.984818861,0.359557731,0.434558978
-5.000000000,0.020000000,0.000318,0.003175188,0.000049784,0.000089772,9.984818861,0.359579364,0.434816296
-5.000000000,0.020000000,0.000319,0.003185172,0.000050144,0.000090207,9.984818861,0.359600558,0.435070017
-5.000000000,0.020000000,0.000320,0.003195157,0.000050503,0.000090642,9.984818861,0.359621320,0.435320181
-5.000000000,0.020000000,0.000321,0.003205142,0.000050863,0.000091077,9.984818861,0.359641653,0.435566826
-5.000000000,0.020000000,0.000322,0.003215127,0.000051223,0.000091512,9.984818861,0.359661562,0.435809992
-5.000000000,0.020000000,0.000323,0.003225112,0.000051582,0.000091948,9.984818861,0.359681051,0.436049716
-5.000000000,0.020000000,0.000324,0.003235097,0.000051942,0.000092384,9.984818861,0.359700126,0.436286036
-5.000000000,0.020000000,0.000325,0.003245081,0.000052302,0.000092821,9.984818861,0.359718791,0.436518992
-5.000000000,0.020000000,0.000326,0.003255066,0.000052661,0.000093257,9.984818861,0.359737051,0.436748620
-5.000000000,0.020000000,0.000327,0.003265051,0.000053021,0.000093694,9.984818861,0.359754909,0.436974958
-5.000000000,0.020000000,0.000328,0.003275036,0.000053381,0.000094131,9.984818861,0.359772371,0.437198043
-5.000000000,0.020000000,0.000329,0.003285021,0.000053741,0.000094568,9.984818861,0.359789441,0.437417912
-5.000000000,0.020000000,0.000330,0.003295005,0.000054100,0.000095005,9.984818861,0.359806123,0.437634602
-5.000000000,0.020000000,0.000331,0.003304990,0.000054460,0.000095443,9.984818861,0.359822422,0.437848150
-5.000000000,0.020000000,0.000332,0.003314975,0.000054820,0.000095881,9.984818861,0.359838342,0.438058592
-5.000000000,0.020000000,0.000333,0.003324960,0.000055180,0.000096319,9.984818861,0.359853887,0.438265963
-5.000000000,0.020000000,0.000334,0.003334945,0.000055540,0.000096757,9.984818861,0.359869062,0.438470299
-5.000000000,0.020000000,0.000335,0.003344930,0.000055900,0.000097196,9.984818861,0.359883872,0.438671637
-5.000000000,0.020000000,0.000336,0.003354914,0.000056260,0.000097634,9.984818861,0.359898320,0.438870010
-5.000000000,0.020000000,0.000337,0.003364899,0.000056619,0.000098073,9.984818861,0.359912410,0.439065455
-5.000000000,0.020000000,0.000338,0.003374884,0.000056979,0.000098512,9.984818861,0.359926147,0.439258005
-5.000000000,0.020000000,0.000339,0.003384869,0.000057339,0.000098952,9.984818861,0.359939535,0.439447695
-5.000000000,0.020000000,0.000340,0.003394854,0.000057699,0.000099391,9.984818861,0.359952579,0.439634560
-5.000000000,0.020000000,0.000341,0.003404838,0.000058059,0.000099831,9.984818861,0.359965281,0.439818633
-5.000000000,0.020000000,0.000342,0.003414823,0.000058419,0.000100271,9.984818861,0.359977647,0.439999949
-5.000000000,0.020000000,0.000343,0.003424808,0.000058779,0.000100711,9.984818861,0.359989680,0.440178539
-5.000000000,0.020000000,0.000344,0.003434793,0.000059139,0.000101151,9.984818861,0.360001385,0.440354438
-5.000000000,0.020000000,0.000345,0.003444778,0.000059499,0.000101591,9.984818861,0.360012765,0.440527678
-5.000000000,0.020000000,0.000346,0.003454763,0.000059859,0.000102032,9.984818861,0.360023824,0.440698293
-5.000000000,0.020000000,0.000347,0.003464747,0.000060219,0.000102472,9.984818861,0.360034567,0.440866313
-5.000000000,0.020000000,0.000348,0.003474732,0.000060579,0.000102913,9.984818861,0.360044996,0.441031773
-5.000000000,0.020000000,0.000349,0.003484717,0.000060939,0.000103354,9.984818861,0.360055117,0.441194702
-5.000000000,0.020000000,0.000350,0.003494702,0.000061299,0.000103795,9.984818861,0.360064933,0.441355133
-5.000000000,0.020000000,0.000351,0.003504687,0.000061659,0.000104237,9.984818861,0.360074447,0.441513098
-5.000000000,0.020000000,0.000352,0.003514671,0.000062019,0.000104678,9.984818861,0.360083664,0.441668626
-5.000000000,0.020000000,0.000353,0.003524656,0.000062379,0.000105120,9.984818861,0.360092587,0.441821749
-5.000000000,0.020000000,0.000354,0.003534641,0.000062740,0.000105562,9.984818861,0.360101219,0.441972498
-5.000000000,0.020000000,0.000355,0.003544626,0.000063100,0.000106004,9.984818861,0.360109566,0.442120903
-5.000000000,0.020000000,0.000356,0.003554611,0.000063460,0.000106446,9.984818861,0.360117629,0.442266993
-5.000000000,0.020000000,0.000357,0.003564596,0.000063820,0.000106888,9.984818861,0.360125414,0.442410798
